EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  22400	  22001 -   22400	    1.0	     0.920	  39.8	    0.1	   24.8	  22400	  0.938	    4.4	    0.2	   5500 	 3.30e-002 	 1.38e-004 	 0.121 	 98.2% 	 3.2 	 2.7 	 0.1 	 100.2 	     55	0.16h
  22800	  22401 -   22800	    1.0	     0.907	  39.0	    0.1	   25.3	  22800	  0.938	    4.6	    0.2	   5600 	 3.31e-002 	 2.09e-004 	 0.119 	 98.2% 	 3.3 	 2.8 	 0.1 	 102.3 	     56	0.16h
  23200	  22801 -   23200	    1.0	     0.935	  39.0	    0.1	   25.3	  23200	  0.948	    4.8	    0.2	   5700 	 3.32e-002 	 1.63e-004 	 0.121 	 98.4% 	 3.3 	 2.8 	 0.2 	 102.4 	     57	0.16h
  23600	  23201 -   23600	    1.0	     0.930	  40.0	    0.1	   24.7	  23600	  0.943	    4.5	    0.2	   5800 	 3.33e-002 	 1.41e-004 	 0.119 	 98.3% 	 3.2 	 2.7 	 0.2 	 99.4 	     58	0.17h
  24000	  23601 -   24000	    1.0	     0.907	  39.8	    0.1	   24.9	  24000	  0.930	    4.6	    0.2	   5900 	 3.33e-002 	 1.37e-004 	 0.119 	 98.2% 	 3.2 	 2.7 	 0.1 	 100.5 	     59	0.17h
  24400	  24001 -   24400	    1.0	     0.940	  40.4	    0.1	   24.4	  24400	  0.958	    4.5	    0.2	   6000 	 3.34e-002 	 1.20e-004 	 0.119 	 98.2% 	 3.2 	 2.7 	 0.1 	 98.8 	     60	0.17h
  24800	  24401 -   24800	    1.0	     0.902	  40.2	    0.1	   24.5	  24800	  0.943	    4.4	    0.2	   6100 	 3.35e-002 	 1.34e-004 	 0.118 	 98.1% 	 3.2 	 2.7 	 0.2 	 99.4 	     61	0.17h
  25200	  24801 -   25200	    1.0	     0.943	  39.9	    0.1	   24.7	  25200	  0.963	    4.5	    0.2	   6200 	 3.36e-002 	 1.28e-004 	 0.119 	 97.9% 	 3.2 	 2.7 	 0.2 	 100.1 	     62	0.18h
  25600	  25201 -   25600	    1.0	     0.930	  40.1	    0.1	   24.6	  25600	  0.953	    4.5	    0.2	   6300 	 3.36e-002 	 1.39e-004 	 0.113 	 98.7% 	 3.2 	 2.7 	 0.2 	 99.5 	     63	0.18h
  26000	  25601 -   26000	    1.0	     0.920	  39.9	    0.1	   24.7	  26000	  0.940	    4.4	    0.2	   6400 	 3.37e-002 	 1.84e-004 	 0.116 	 98.4% 	 3.2 	 2.7 	 0.1 	 100.0 	     64	0.18h
  26400	  26001 -   26400	    1.0	     0.910	  39.5	    0.1	   25.0	  26400	  0.943	    4.5	    0.2	   6500 	 3.38e-002 	 1.91e-004 	 0.113 	 98.1% 	 3.2 	 2.7 	 0.2 	 101.0 	     65	0.18h
  26800	  26401 -   26800	    1.0	     0.887	  40.2	    0.1	   24.6	  26800	  0.920	    4.4	    0.2	   6600 	 3.39e-002 	 1.06e-004 	 0.116 	 98.1% 	 3.2 	 2.7 	 0.2 	 99.4 	     66	0.19h
  27200	  26801 -   27200	    1.0	     0.925	  39.7	    0.1	   24.9	  27200	  0.950	    4.5	    0.2	   6700 	 3.39e-002 	 1.14e-004 	 0.113 	 98.7% 	 3.2 	 2.7 	 0.1 	 100.6 	     67	0.19h
  27600	  27201 -   27600	    1.0	     0.920	  40.2	    0.1	   24.5	  27600	  0.940	    4.5	    0.2	   6800 	 3.40e-002 	 1.51e-004 	 0.119 	 97.9% 	 3.2 	 2.7 	 0.2 	 99.2 	     68	0.19h
  28000	  27601 -   28000	    1.0	     0.912	  40.5	    0.1	   24.4	  28000	  0.927	    4.4	    0.2	   6900 	 3.41e-002 	 1.76e-004 	 0.116 	 98.5% 	 3.2 	 2.6 	 0.1 	 98.2 	     69	0.20h
  28400	  28001 -   28400	    1.0	     0.925	  40.4	    0.1	   24.5	  28400	  0.943	    4.5	    0.2	   7000 	 3.42e-002 	 1.43e-004 	 0.114 	 98.6% 	 3.2 	 2.6 	 0.1 	 99.2 	     70	0.20h
  28800	  28401 -   28800	    1.0	     0.907	  40.0	    0.1	   24.7	  28800	  0.933	    4.5	    0.2	   7100 	 3.42e-002 	 1.96e-004 	 0.113 	 98.7% 	 3.3 	 2.6 	 0.1 	 99.8 	     71	0.20h
  29200	  28801 -   29200	    1.0	     0.933	  40.0	    0.1	   24.6	  29200	  0.953	    4.5	    0.2	   7200 	 3.43e-002 	 1.37e-004 	 0.113 	 98.3% 	 3.2 	 2.7 	 0.2 	 99.5 	     72	0.20h
  29600	  29201 -   29600	    1.0	     0.935	  40.7	    0.1	   24.3	  29600	  0.948	    4.5	    0.2	   7300 	 3.44e-002 	 1.29e-004 	 0.113 	 98.2% 	 3.2 	 2.6 	 0.1 	 98.2 	     73	0.21h
  30000	  29601 -   30000	    1.0	     0.933	  39.8	    0.1	   24.8	  30000	  0.950	    4.6	    0.2	   7400 	 3.45e-002 	 1.47e-004 	 0.115 	 98.6% 	 3.2 	 2.7 	 0.1 	 100.4 	     74	0.21h
  30400	  30001 -   30400	    1.0	     0.943	  40.9	    0.1	   24.1	  30400	  0.958	    4.5	    0.2	   7500 	 3.46e-002 	 1.16e-004 	 0.112 	 97.9% 	 3.2 	 2.6 	 0.2 	 97.3 	     75	0.21h
  30800	  30401 -   30800	    1.0	     0.933	  40.1	    0.1	   24.7	  30800	  0.940	    4.4	    0.2	   7600 	 3.47e-002 	 1.57e-004 	 0.114 	 98.3% 	 3.2 	 2.7 	 0.1 	 99.9 	     76	0.22h
  31200	  30801 -   31200	    1.0	     0.922	  40.4	    0.1	   24.4	  31200	  0.935	    4.4	    0.2	   7700 	 3.47e-002 	 9.94e-005 	 0.114 	 98.3% 	 3.2 	 2.6 	 0.1 	 98.8 	     77	0.22h
  31600	  31201 -   31600	    1.0	     0.933	  40.9	    0.1	   24.1	  31600	  0.960	    4.6	    0.2	   7800 	 3.48e-002 	 1.17e-004 	 0.110 	 98.3% 	 3.2 	 2.5 	 0.2 	 97.4 	     78	0.22h
  32000	  31601 -   32000	    1.0	     0.915	  42.5	    0.0	   23.3	  32000	  0.948	    5.2	    0.2	   7900 	 3.48e-002 	 1.53e-004 	 0.113 	 98.3% 	 3.1 	 2.4 	 0.2 	 93.8 	     79	0.22h
  32400	  32001 -   32400	    1.0	     0.945	  43.3	    0.1	   22.9	  32400	  0.968	    4.9	    0.2	   8000 	 3.49e-002 	 1.18e-004 	 0.107 	 98.5% 	 3.1 	 2.3 	 0.2 	 92.2 	     80	0.23h
  32800	  32401 -   32800	    1.0	     0.925	  43.7	    0.1	   22.6	  32800	  0.955	    4.7	    0.2	   8100 	 3.50e-002 	 1.32e-004 	 0.109 	 98.4% 	 3.1 	 2.3 	 0.2 	 91.3 	     81	0.23h
  33200	  32801 -   33200	    1.0	     0.940	  42.2	    0.0	   23.5	  33200	  0.960	    5.2	    0.2	   8200 	 3.51e-002 	 9.23e-005 	 0.110 	 98.5% 	 3.2 	 2.4 	 0.2 	 94.7 	     82	0.23h
  33600	  33201 -   33600	    1.0	     0.933	  43.2	    0.0	   22.9	  33600	  0.958	    5.0	    0.2	   8300 	 3.51e-002 	 1.63e-004 	 0.111 	 98.4% 	 3.1 	 2.4 	 0.2 	 92.4 	     83	0.23h
  34000	  33601 -   34000	    1.0	     0.953	  43.4	    0.0	   22.8	  34000	  0.955	    5.0	    0.2	   8400 	 3.52e-002 	 1.56e-004 	 0.106 	 98.7% 	 3.1 	 2.3 	 0.2 	 92.0 	     84	0.24h
  34400	  34001 -   34400	    1.0	     0.948	  43.6	    0.1	   22.7	  34400	  0.948	    4.7	    0.2	   8500 	 3.53e-002 	 1.41e-004 	 0.111 	 98.3% 	 3.1 	 2.3 	 0.2 	 91.4 	     85	0.24h
  34800	  34401 -   34800	    1.0	     0.925	  45.1	    0.1	   21.9	  34800	  0.953	    4.6	    0.2	   8600 	 3.53e-002 	 1.09e-004 	 0.106 	 98.7% 	 3.0 	 2.2 	 0.2 	 88.4 	     86	0.24h
  35200	  34801 -   35200	    1.0	     0.955	  45.2	    0.1	   21.9	  35200	  0.973	    4.6	    0.2	   8700 	 3.54e-002 	 1.57e-004 	 0.104 	 98.6% 	 3.0 	 2.2 	 0.1 	 88.4 	     87	0.24h
  35600	  35201 -   35600	    1.0	     0.920	  45.1	    0.1	   21.9	  35600	  0.945	    4.6	    0.2	   8800 	 3.54e-002 	 9.72e-005 	 0.107 	 98.3% 	 3.0 	 2.2 	 0.2 	 88.5 	     88	0.25h
  36000	  35601 -   36000	    1.0	     0.955	  45.3	    0.1	   21.8	  36000	  0.970	    4.5	    0.2	   8900 	 3.55e-002 	 1.24e-004 	 0.103 	 98.7% 	 3.0 	 2.2 	 0.1 	 88.0 	     89	0.25h
EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  36400	  36001 -   36400	    1.0	     0.938	  43.3	    0.1	   22.9	  36400	  0.958	    5.5	    0.2	   9000 	 3.56e-002 	 1.35e-004 	 0.103 	 98.7% 	 3.1 	 2.3 	 0.2 	 92.2 	     90	0.25h
  36800	  36401 -   36800	    1.0	     0.960	  44.2	    0.1	   22.3	  36800	  0.980	    4.6	    0.2	   9100 	 3.56e-002 	 1.34e-004 	 0.105 	 98.4% 	 3.0 	 2.3 	 0.2 	 90.1 	     91	0.25h
  37200	  36801 -   37200	    1.0	     0.943	  44.5	    0.1	   22.2	  37200	  0.960	    4.6	    0.2	   9200 	 3.57e-002 	 1.11e-004 	 0.104 	 98.9% 	 3.0 	 2.2 	 0.2 	 89.7 	     92	0.26h
  37600	  37201 -   37600	    1.0	     0.933	  44.8	    0.1	   22.1	  37600	  0.970	    4.6	    0.2	   9300 	 3.58e-002 	 1.52e-004 	 0.113 	 98.1% 	 3.0 	 2.2 	 0.2 	 89.0 	     93	0.26h
  38000	  37601 -   38000	    1.0	     0.963	  45.7	    0.1	   21.6	  38000	  0.990	    4.6	    0.2	   9400 	 3.59e-002 	 1.29e-004 	 0.103 	 98.4% 	 3.0 	 2.2 	 0.1 	 87.3 	     94	0.26h
  38400	  38001 -   38400	    1.0	     0.965	  44.9	    0.1	   22.0	  38400	  0.978	    4.6	    0.2	   9500 	 3.59e-002 	 1.49e-004 	 0.103 	 98.7% 	 3.0 	 2.2 	 0.2 	 88.7 	     95	0.26h
