EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  10906	   2201 -    2300	    4.9	     0.020	 406.5	    1.2	    1.2	   8626	  0.036	    1.2	    0.3	    906 	 3.04e-002 	 1.33e-004 	 0.295 	 74.2% 	 0.1 	 0.1 	 0.2 	 12.2 	   8607	  0.036	    1.2	    0.3	    901 	 3.01e-002 	 2.10e-004 	 0.278 	 76.1% 	 0.1 	 0.1 	 0.1 	 12.0 	     22	0.01h
  11387	   2301 -    2400	    4.8	    -0.020	 359.1	    1.4	    1.3	   9010	  0.036	    1.4	    0.3	   1002 	 3.08e-002 	 1.70e-004 	 0.299 	 74.8% 	 0.1 	 0.1 	 0.2 	 13.5 	   8988	  0.037	    1.4	    0.2	    996 	 3.06e-002 	 1.51e-004 	 0.284 	 75.6% 	 0.1 	 0.1 	 0.2 	 13.8 	     23	0.01h
  11841	   2401 -    2500	    4.5	     0.070	 418.2	    1.2	    1.1	   9365	  0.042	    1.2	    0.2	   1091 	 3.12e-002 	 2.11e-004 	 0.295 	 75.5% 	 0.1 	 0.1 	 0.2 	 11.9 	   9342	  0.042	    1.2	    0.3	   1085 	 3.10e-002 	 1.75e-004 	 0.287 	 76.5% 	 0.1 	 0.1 	 0.2 	 11.9 	     24	0.01h
  12308	   2501 -    2600	    4.7	    -0.040	 412.9	    1.3	    1.1	   9739	  0.032	    1.2	    0.3	   1184 	 3.16e-002 	 1.32e-004 	 0.300 	 73.1% 	 0.1 	 0.1 	 0.1 	 11.7 	   9709	  0.030	    1.2	    0.2	   1177 	 3.15e-002 	 1.63e-004 	 0.288 	 76.6% 	 0.1 	 0.1 	 0.2 	 12.0 	     25	0.01h
  12795	   2601 -    2700	    4.9	     0.000	 339.3	    1.5	    1.5	  10119	  0.050	    1.4	    0.3	   1279 	 3.19e-002 	 1.61e-004 	 0.287 	 75.2% 	 0.1 	 0.1 	 0.2 	 14.6 	  10096	  0.049	    1.5	    0.3	   1273 	 3.19e-002 	 2.65e-004 	 0.291 	 79.1% 	 0.1 	 0.1 	 0.2 	 14.5 	     26	0.01h
  13274	   2701 -    2800	    4.8	    -0.010	 418.6	    1.2	    1.2	  10490	  0.022	    1.2	    0.2	   1372 	 3.22e-002 	 1.73e-004 	 0.304 	 75.0% 	 0.1 	 0.1 	 0.2 	 12.0 	  10475	  0.024	    1.2	    0.3	   1368 	 3.24e-002 	 1.82e-004 	 0.309 	 77.1% 	 0.1 	 0.1 	 0.1 	 11.7 	     27	0.01h
  13745	   2801 -    2900	    4.7	    -0.010	 331.2	    1.5	    1.5	  10864	  0.027	    1.5	    0.2	   1465 	 3.25e-002 	 1.97e-004 	 0.304 	 75.9% 	 0.1 	 0.1 	 0.2 	 15.0 	  10846	  0.027	    1.6	    0.4	   1461 	 3.29e-002 	 1.92e-004 	 0.310 	 75.9% 	 0.1 	 0.1 	 0.2 	 14.9 	     28	0.01h
  14219	   2901 -    3000	    4.7	    -0.020	 402.3	    1.3	    1.1	  11244	  0.089	    1.3	    0.3	   1560 	 3.28e-002 	 1.71e-004 	 0.307 	 75.6% 	 0.1 	 0.1 	 0.1 	 12.1 	  11220	  0.088	    1.2	    0.3	   1554 	 3.34e-002 	 1.53e-004 	 0.309 	 77.2% 	 0.1 	 0.1 	 0.2 	 12.2 	     29	0.01h
  14709	   3001 -    3100	    4.9	    -0.050	 407.6	    1.3	    1.2	  11641	  0.068	    1.2	    0.3	   1660 	 3.32e-002 	 1.95e-004 	 0.303 	 74.8% 	 0.1 	 0.1 	 0.1 	 11.8 	  11610	  0.067	    1.2	    0.3	   1652 	 3.37e-002 	 2.14e-004 	 0.298 	 77.0% 	 0.1 	 0.1 	 0.2 	 12.1 	     30	0.01h
  15192	   3101 -    3200	    4.8	    -0.010	 371.5	    1.3	    1.3	  12031	  0.054	    1.2	    0.2	   1757 	 3.35e-002 	 1.73e-004 	 0.301 	 77.3% 	 0.1 	 0.1 	 0.2 	 13.0 	  11993	  0.047	    1.4	    0.3	   1748 	 3.40e-002 	 1.48e-004 	 0.310 	 77.0% 	 0.1 	 0.1 	 0.1 	 13.2 	     31	0.01h
  15675	   3201 -    3300	    4.8	     0.030	 308.8	    1.5	    1.7	  12410	  0.050	    1.4	    0.4	   1852 	 3.39e-002 	 1.91e-004 	 0.315 	 74.9% 	 0.1 	 0.1 	 0.1 	 16.0 	  12376	  0.057	    1.9	    0.4	   1843 	 3.44e-002 	 1.13e-004 	 0.317 	 76.3% 	 0.1 	 0.1 	 0.2 	 16.0 	     32	0.01h
  16144	   3301 -    3400	    4.7	    -0.010	 384.0	    1.3	    1.2	  12794	  0.086	    1.2	    0.3	   1948 	 3.41e-002 	 1.48e-004 	 0.297 	 75.7% 	 0.1 	 0.1 	 0.2 	 12.2 	  12745	  0.084	    1.3	    0.3	   1936 	 3.46e-002 	 2.26e-004 	 0.323 	 75.8% 	 0.1 	 0.1 	 0.2 	 12.8 	     33	0.01h
  16619	   3401 -    3500	    4.8	     0.010	 391.5	    1.2	    1.3	  13170	  0.061	    1.2	    0.3	   2042 	 3.45e-002 	 1.96e-004 	 0.312 	 76.1% 	 0.1 	 0.1 	 0.2 	 12.5 	  13120	  0.064	    1.2	    0.2	   2029 	 3.48e-002 	 1.78e-004 	 0.314 	 75.7% 	 0.1 	 0.1 	 0.2 	 12.7 	     34	0.01h
  17107	   3501 -    3600	    4.9	    -0.050	 327.8	    1.5	    1.5	  13556	  0.101	    1.5	    0.4	   2138 	 3.48e-002 	 1.43e-004 	 0.307 	 74.9% 	 0.1 	 0.1 	 0.2 	 14.9 	  13508	  0.090	    1.4	    0.9	   2126 	 3.50e-002 	 2.08e-004 	 0.303 	 75.0% 	 0.1 	 0.1 	 0.2 	 14.3 	     35	0.01h
