EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  20448	   4201 -    4300	    4.6	     0.010	  61.2	    8.3	    8.1	  16133	  0.101	    9.3	    0.2	   2783 	 3.72e-002 	 1.56e-004 	 0.310 	 74.7% 	 0.5 	 0.5 	 0.2 	 83.9 	  16149	  0.108	    9.4	    0.3	   2787 	 3.69e-002 	 1.69e-004 	 0.310 	 75.5% 	 0.4 	 0.5 	 0.6 	 82.6 	     42	0.08h
  20924	   4301 -    4400	    4.8	     0.080	  66.6	    6.4	    8.6	  16503	  0.130	    7.2	    0.1	   2875 	 3.76e-002 	 1.80e-004 	 0.319 	 75.1% 	 0.6 	 0.4 	 0.7 	 77.3 	  16525	  0.125	    9.7	    0.4	   2881 	 3.72e-002 	 1.23e-004 	 0.314 	 76.8% 	 0.4 	 0.4 	 0.7 	 75.4 	     43	0.08h
  21414	   4401 -    4500	    4.9	     0.050	  62.0	    7.5	    8.6	  16893	  0.110	    8.1	    0.1	   2973 	 3.78e-002 	 1.82e-004 	 0.312 	 76.3% 	 0.6 	 0.4 	 0.5 	 78.5 	  16915	  0.113	    8.8	    0.1	   2978 	 3.76e-002 	 1.79e-004 	 0.314 	 75.5% 	 0.4 	 0.3 	 0.9 	 78.8 	     44	0.09h
EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  21888	   4501 -    4600	    4.7	     0.000	  60.5	    8.5	    8.0	  17261	  0.109	    9.1	    0.4	   3065 	 3.81e-002 	 1.65e-004 	 0.316 	 75.6% 	 0.5 	 0.5 	 1.1 	 84.0 	  17289	  0.104	    8.9	    0.2	   3072 	 3.80e-002 	 2.02e-004 	 0.319 	 74.7% 	 0.6 	 0.5 	 0.4 	 83.2 	     45	0.09h
  22338	   4601 -    4700	    4.5	     0.010	  68.9	    8.6	    6.2	  17612	  0.103	    9.7	    0.1	   3152 	 3.84e-002 	 1.26e-004 	 0.324 	 76.7% 	 0.5 	 0.3 	 1.1 	 76.4 	  17639	  0.106	    7.5	    0.2	   3159 	 3.82e-002 	 2.02e-004 	 0.308 	 76.1% 	 0.5 	 0.3 	 0.6 	 76.4 	     46	0.09h
  22808	   4701 -    4800	    4.7	     0.000	  63.1	    8.3	    7.2	  17978	  0.134	    7.8	    1.6	   3244 	 3.87e-002 	 2.24e-004 	 0.325 	 75.7% 	 0.6 	 0.4 	 0.3 	 77.1 	  18009	  0.138	    8.2	    0.1	   3252 	 3.84e-002 	 1.79e-004 	 0.332 	 75.4% 	 0.5 	 0.3 	 0.2 	 77.8 	     47	0.09h
  23285	   4801 -    4900	    4.8	     0.010	  61.2	    7.7	    8.6	  18355	  0.119	    8.1	    0.3	   3338 	 3.89e-002 	 2.05e-004 	 0.333 	 73.8% 	 0.6 	 0.3 	 0.6 	 80.1 	  18386	  0.114	    9.4	    0.8	   3346 	 3.87e-002 	 1.92e-004 	 0.329 	 75.5% 	 0.5 	 0.3 	 0.3 	 79.6 	     48	0.09h
  23748	   4901 -    5000	    4.6	     0.010	  68.1	    7.3	    7.3	  18723	  0.101	    8.4	    0.1	   3430 	 3.92e-002 	 1.46e-004 	 0.330 	 73.2% 	 0.5 	 0.5 	 0.6 	 73.4 	  18749	  0.102	    8.5	    0.1	   3437 	 3.90e-002 	 1.95e-004 	 0.316 	 76.8% 	 0.5 	 0.6 	 0.8 	 74.2 	     49	0.10h
  24217	   5001 -    5100	    4.7	    -0.060	  60.6	    9.1	    7.4	  19100	  0.133	    9.0	    0.1	   3524 	 3.94e-002 	 1.79e-004 	 0.323 	 74.6% 	 0.4 	 0.4 	 0.8 	 82.1 	  19118	  0.133	    8.4	    0.1	   3529 	 3.92e-002 	 1.64e-004 	 0.329 	 74.1% 	 0.6 	 0.5 	 0.8 	 82.2 	     50	0.10h
  24673	   5101 -    5200	    4.6	    -0.010	  60.8	    7.4	    9.1	  19445	  0.128	    8.1	    0.2	   3611 	 3.97e-002 	 1.76e-004 	 0.316 	 74.5% 	 0.8 	 0.6 	 0.6 	 86.1 	  19474	  0.124	   10.5	    0.5	   3618 	 3.95e-002 	 1.93e-004 	 0.323 	 75.3% 	 0.5 	 0.4 	 0.5 	 83.7 	     51	0.10h
  25163	   5201 -    5300	    4.9	    -0.040	  54.6	    9.7	    8.6	  19833	  0.139	   10.7	    0.3	   3708 	 3.99e-002 	 1.44e-004 	 0.322 	 74.5% 	 0.9 	 0.6 	 0.5 	 92.0 	  19864	  0.146	   10.1	    0.1	   3715 	 3.99e-002 	 1.40e-004 	 0.331 	 75.9% 	 0.7 	 0.4 	 0.2 	 92.3 	     52	0.10h
  25644	   5301 -    5400	    4.8	    -0.070	  63.6	    6.1	    9.6	  20216	  0.131	    6.3	    0.1	   3803 	 4.01e-002 	 1.55e-004 	 0.320 	 75.5% 	 0.5 	 0.3 	 0.6 	 79.2 	  20245	  0.129	   10.9	    0.1	   3811 	 4.02e-002 	 1.72e-004 	 0.335 	 75.0% 	 0.3 	 0.3 	 1.1 	 78.6 	     53	0.10h
  26099	   5401 -    5500	    4.5	    -0.040	  62.6	    7.7	    8.2	  20583	  0.136	    8.1	    0.1	   3895 	 4.04e-002 	 2.01e-004 	 0.315 	 77.5% 	 0.4 	 0.3 	 0.4 	 78.7 	  20600	  0.141	    8.8	    0.5	   3899 	 4.06e-002 	 2.08e-004 	 0.338 	 76.8% 	 0.6 	 0.7 	 0.5 	 81.7 	     54	0.11h
  26563	   5501 -    5600	    4.6	     0.050	  60.5	    8.0	    8.5	  20943	  0.156	    8.4	    0.1	   3985 	 4.07e-002 	 1.71e-004 	 0.337 	 75.0% 	 0.5 	 0.3 	 0.8 	 85.0 	  20964	  0.157	    9.8	    0.1	   3990 	 4.09e-002 	 1.90e-004 	 0.329 	 75.9% 	 0.5 	 0.4 	 0.4 	 84.2 	     55	0.11h
  27031	   5601 -    5700	    4.7	     0.040	  70.5	    6.7	    7.5	  21312	  0.106	    7.5	    0.1	   4077 	 4.09e-002 	 1.67e-004 	 0.326 	 74.0% 	 0.4 	 0.4 	 0.7 	 71.9 	  21332	  0.098	    7.7	    0.3	   4082 	 4.10e-002 	 1.88e-004 	 0.334 	 75.6% 	 0.5 	 0.2 	 0.3 	 71.9 	     56	0.11h
  27509	   5701 -    5800	    4.8	     0.000	  62.8	    8.6	    7.3	  21695	  0.162	    9.7	    0.1	   4173 	 4.13e-002 	 1.95e-004 	 0.341 	 74.7% 	 0.5 	 0.4 	 0.6 	 79.1 	  21710	  0.164	    8.1	    0.6	   4177 	 4.12e-002 	 1.72e-004 	 0.335 	 74.4% 	 0.6 	 0.6 	 0.9 	 79.5 	     57	0.11h
  27984	   5801 -    5900	    4.8	     0.000	  63.8	    8.8	    6.8	  22062	  0.114	    8.5	    0.6	   4265 	 4.17e-002 	 2.55e-004 	 0.346 	 74.6% 	 0.5 	 0.3 	 0.5 	 80.3 	  22085	  0.115	    7.1	    0.2	   4271 	 4.15e-002 	 1.75e-004 	 0.333 	 75.1% 	 0.6 	 0.3 	 0.6 	 78.9 	     58	0.11h
  28471	   5901 -    6000	    4.9	    -0.040	  60.8	    8.4	    8.0	  22448	  0.130	    8.6	    0.1	   4361 	 4.20e-002 	 1.77e-004 	 0.345 	 74.1% 	 0.6 	 0.6 	 0.3 	 83.0 	  22472	  0.129	    8.3	    0.2	   4367 	 4.17e-002 	 1.61e-004 	 0.332 	 74.3% 	 0.5 	 0.7 	 0.8 	 82.9 	     59	0.12h
  28929	   6001 -    6100	    4.6	    -0.060	  59.6	    8.5	    8.3	  22812	  0.159	    8.6	    0.5	   4452 	 4.23e-002 	 1.26e-004 	 0.341 	 75.0% 	 0.5 	 0.5 	 0.2 	 83.9 	  22830	  0.159	    9.3	    0.1	   4457 	 4.19e-002 	 1.77e-004 	 0.340 	 75.0% 	 0.7 	 0.5 	 0.7 	 85.3 	     60	0.12h
  29407	   6101 -    6200	    4.8	     0.010	  66.5	    7.2	    7.8	  23184	  0.167	    8.3	    0.1	   4545 	 4.24e-002 	 2.28e-004 	 0.343 	 73.7% 	 0.7 	 0.6 	 0.4 	 77.0 	  23208	  0.161	    8.7	    0.2	   4551 	 4.21e-002 	 2.08e-004 	 0.337 	 76.1% 	 0.6 	 0.3 	 0.2 	 75.9 	     61	0.12h
  29898	   6201 -    6300	    4.9	    -0.050	  66.9	    7.8	    7.2	  23581	  0.128	    8.1	    0.1	   4645 	 4.26e-002 	 1.18e-004 	 0.341 	 74.5% 	 0.4 	 0.4 	 0.7 	 73.4 	  23599	  0.141	    8.2	    0.2	   4649 	 4.23e-002 	 1.54e-004 	 0.349 	 75.5% 	 0.4 	 0.3 	 1.3 	 74.8 	     62	0.12h
